gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000101255	99.4995235472503	-1.03662306241451	0.226932046022342	-4.56798887854054	4.92426153278747e-06	0.0736312743379835	TRIB3
ENSG00000168209	360.833206031264	-2.09584639645011	0.461146329200339	-4.54486193153583	5.49712750292908e-06	0.0736312743379835	DDIT4
ENSG00000261236	114.36417664813	-1.02142665296815	0.254598504750599	-4.01191143667055	6.02290964295139e-05	0.460310044781877	BOP1
ENSG00000168497	86.4090390603188	0.754815125279863	0.189621752392196	3.98063574330162	6.87312023266082e-05	0.460310044781877	CAVIN2
ENSG00000109083	20.8338062307292	1.11942980900179	0.295828940639962	3.78404427430308	0.000154300356436028	0.826710449712951	IFT20
ENSG00000128272	191.191246015769	-0.820286638044014	0.227223952491285	-3.61003595373809	0.000306154565538991	1	ATF4
ENSG00000197102	148.393674387239	-0.919577625700959	0.262894385188641	-3.49789754939465	0.000468941234364635	1	DYNC1H1
ENSG00000120727	49.5448938826836	1.02260483244421	0.294280187883762	3.47493604580725	0.000510975157059752	1	PAIP2
ENSG00000135535	30.7619109182178	1.12632371848497	0.329036793589546	3.42309352761927	0.000619127708439161	1	CD164
ENSG00000114796	12.7476947758003	1.69573214929402	0.496532086253002	3.41515119816442	0.000637466155211351	1	KLHL24
ENSG00000160072	44.8250924053524	-1.00820420556333	0.296583618909675	-3.39939275564095	0.000675356593480545	1	ATAD3B
ENSG00000103932	23.6068696732503	-0.987082232259279	0.295933048258913	-3.33549172039642	0.000851486893850271	1	RPAP1
ENSG00000010292	79.9292817188491	0.56151644590998	0.168494258569678	3.33255536821616	0.000860523458806215	1	NCAPD2
ENSG00000169188	24.808084675243	-1.28925367643789	0.387342983032266	-3.32845496863045	0.000873291216806713	1	APEX2
ENSG00000112118	183.674566146719	-0.642918831286098	0.193377295966729	-3.32468622064461	0.000885180967824832	1	MCM3
ENSG00000171135	36.8810831832471	0.878739777542027	0.265573985212026	3.30883228958013	0.000936859381721297	1	JAGN1
ENSG00000129474	1.92725920104409	3.98379922164853	1.21063048273347	3.29068140813169	0.000999450360226187	1	AJUBA
ENSG00000102409	56.6266679470405	0.750146288822076	0.230775418600231	3.25054675828167	0.00115183325742855	1	BEX4
ENSG00000150990	23.4683229586655	-1.23665916945702	0.381471061957382	-3.24181646469211	0.00118770484993778	1	DHX37
ENSG00000206172	1058.55535403415	0.550568792424349	0.171506044845661	3.21020050879145	0.0013264241154401	1	HBA1
ENSG00000205937	202.714922999678	-0.776080502588356	0.242789918345802	-3.19651041474876	0.001391008047495	1	RNPS1
ENSG00000067369	36.9711683800509	-0.92410835841487	0.29153700245605	-3.16978068179933	0.00152554037474806	1	TP53BP1
ENSG00000151725	56.2661545400272	0.811304628709105	0.257275853694857	3.15344256780255	0.00161356975309147	1	CENPU
ENSG00000135912	10.8465633675138	1.19242742593827	0.379594287889711	3.14132078374352	0.00168187707168018	1	TTLL4
ENSG00000136270	80.5692464813161	-0.806230441411283	0.258735985507611	-3.11603521183785	0.00183300383581876	1	TBRG4
ENSG00000099899	72.9253871045313	-0.916261703857504	0.294426479987477	-3.11202207048929	0.00185810607084236	1	TRMT2A
ENSG00000004534	37.5660524605393	-0.738588619532392	0.237353795250835	-3.11176241674102	0.00185974103520876	1	RBM6
ENSG00000099875	83.2001607754914	-0.485600560818956	0.156418718790541	-3.10449135866673	0.00190606495480151	1	MKNK2
ENSG00000196605	5.63965474019862	1.69182998754703	0.545416270093084	3.1019059758857	0.00192279019420951	1	ZNF846
ENSG00000048162	65.2170528798123	-0.927016172393783	0.30028754695908	-3.08709495875335	0.00202123017634129	1	NOP16
ENSG00000241553	64.8474631016028	0.580971341428542	0.18904476869011	3.07319448961264	0.00211780413109047	1	ARPC4
ENSG00000126561	114.748116733673	0.429129281966106	0.140324213889247	3.05812710488301	0.00222725084076235	1	STAT5A
ENSG00000140795	6.73137867548306	1.7431844713935	0.570525821331736	3.05539978422802	0.00224760702616181	1	MYLK3
ENSG00000123416	3770.95134791222	-0.501753703683912	0.164427020676094	-3.05152828057574	0.00227679599324511	1	TUBA1B
ENSG00000134684	177.79909281197	-0.46334011697669	0.152154408169103	-3.04519680075085	0.00232528100315688	1	YARS1
ENSG00000169710	207.863786379262	-0.898482392289566	0.295917543333067	-3.03625929767296	0.00239533274155495	1	FASN
ENSG00000119314	49.8854388935983	1.24777327802248	0.412606985472442	3.02412058437101	0.0024935702804025	1	PTBP3
ENSG00000176619	82.9128591266854	-0.746108063980933	0.247674464782716	-3.01245453234548	0.002591442535675	1	LMNB2
ENSG00000082516	45.8559702262461	-0.643048004675391	0.213507107189731	-3.01183418734605	0.00259674397168158	1	GEMIN5
ENSG00000159079	61.7749428316482	0.733411815853566	0.243643251713276	3.01018727461681	0.00261086654538349	1	CFAP298
