gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000101255	99.4995235472503	-0.733017814804901	0.196013782638958	-3.73962384142681	0.000184295835010458	1	TRIB3
ENSG00000184470	50.1044379501121	-0.714025493686844	0.203237867400831	-3.51325027574032	0.000442660302937578	1	TXNRD2
ENSG00000110344	16.7686163365922	1.35453494522299	0.387522208846678	3.49537372130046	0.000473398401338617	1	UBE4A
ENSG00000150990	23.4683229586655	-1.20280180823451	0.347096519041929	-3.46532374209496	0.000529593543470605	1	DHX37
ENSG00000213347	7.98224239247676	-2.52555282302162	0.733082112309781	-3.44511587530646	0.000570814634524136	1	MXD3
ENSG00000189079	15.6495129658075	1.24723829857256	0.364855916636798	3.41844065479181	0.000629810505269969	1	ARID2
ENSG00000171867	7.997011888345	1.71672066211693	0.514827528678826	3.33455490719864	0.000854360313011479	1	PRNP
ENSG00000124074	20.1114555302117	-1.65452611361568	0.499393508180289	-3.31307092806334	0.000922775750576659	1	ENKD1
ENSG00000107521	51.3251662839541	-0.849938869141817	0.259882415978946	-3.27047471041932	0.00107367141884231	1	HPS1
ENSG00000136270	80.5692464813161	-0.7875922199681	0.241513331670566	-3.26107140554214	0.00110992085809563	1	TBRG4
ENSG00000104899	8.85015150950855	-2.41966968204305	0.751160617044958	-3.22124140581538	0.00127636588072412	1	AMH
ENSG00000135535	30.7619109182178	1.00940616770109	0.313498764941155	3.21980907290196	0.0012827599944815	1	CD164
ENSG00000103932	23.6068696732503	-0.830104524877627	0.259087265914352	-3.20395725335277	0.00135552601017115	1	RPAP1
ENSG00000254986	41.5174604800515	-0.753409449337983	0.237814377325541	-3.16805677524975	0.00153461548071772	1	DPP3
ENSG00000160799	33.7538234374441	-1.6325604432981	0.520362622602247	-3.1373514783478	0.00170481622457303	1	CCDC12
ENSG00000137409	170.680716025734	-0.45147431123848	0.144686380622298	-3.12036495278052	0.0018062710010851	1	MTCH1
ENSG00000126062	10.919586100069	-1.31180304811498	0.423684203654547	-3.09618115756934	0.0019603055739484	1	TMEM115
ENSG00000291064	1.53465357426625	-3.59466069086017	1.17746502235179	-3.05288108149525	0.00226655739160918	1	ENSG00000291064
ENSG00000146373	9.04449333355306	1.29909850035858	0.427447596900259	3.03919944755641	0.00237207756906278	1	RNF217
ENSG00000163535	11.4538562061789	1.39285671390079	0.458868492836043	3.03541588853097	0.00240204211872643	1	SGO2
ENSG00000143476	22.3577815311365	1.00373511936686	0.333865611194272	3.00640463022351	0.00264356964283907	1	DTL
ENSG00000260032	86.7562884360736	0.791883686303908	0.263760869292451	3.00227887642381	0.00267966570131166	1	NORAD
ENSG00000187980	10.651916515554	-1.38234601455202	0.460897270655849	-2.99924972995602	0.00270645371859012	1	PLA2G2C
