gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000101255	99.4995235472503	0.79823230315581	0.168866677093397	4.72699716069099	2.27864450122088e-06	0.0610426075432061	TRIB3
ENSG00000130766	80.7558759287906	1.22495967789196	0.294488254875743	4.15962150479931	3.18775406171602e-05	0.353297160155526	SESN2
ENSG00000285774	17.3214831931042	1.1568291133829	0.282522731451846	4.09464083628991	4.22823332173927e-05	0.353297160155526	SAMD4A-AS1
ENSG00000188229	269.370501598341	-0.670578718513249	0.165858195374298	-4.04308461815788	5.27525716011088e-05	0.353297160155526	TUBB4B
ENSG00000140105	103.933951749743	0.642478299689701	0.178133465557054	3.60672430461373	0.000310086816914915	1	WARS1
ENSG00000139269	8.18282763555103	2.66380373368709	0.750883465129533	3.54755945148901	0.000388817988596695	1	INHBE
ENSG00000135842	23.4167052336163	1.07132663501711	0.302992379086379	3.53582039999655	0.000406510959916506	1	NIBAN1
ENSG00000103257	71.9075215585487	0.707716040808728	0.202202216359891	3.50004096665832	0.000465186661409334	1	SLC7A5
ENSG00000100336	5.4574856046199	-1.8684100550919	0.53575714226549	-3.48741977977407	0.00048770520755931	1	APOL4
ENSG00000107099	21.9161511628415	0.862257318758624	0.258705826543334	3.33296443408163	0.000859259257401979	1	DOCK8
ENSG00000135269	47.0859836438045	0.766005294619471	0.230946816166106	3.31680387431074	0.000910535098625341	1	TES
ENSG00000088256	38.2718310920554	-0.90430878126009	0.278345223288551	-3.24887479862596	0.00115862461835946	1	GNA11
ENSG00000158402	25.3711582956825	0.893846174700528	0.275520230378067	3.24421249747795	0.00117775846557633	1	CDC25C
ENSG00000253276	84.9016646729065	0.682893352417366	0.215065354076237	3.17528295224759	0.00149690459110264	1	CCDC71L
ENSG00000153879	47.868930814614	0.831315864931452	0.264765517832569	3.13981923226557	0.00169052114277696	1	CEBPG
ENSG00000166123	9.9010249788385	1.26019410149217	0.413081679750587	3.0507140918306	0.00228297854346433	1	GPT2
ENSG00000239306	55.3484310496593	-0.604570618133517	0.200143848975072	-3.02068048171101	0.00252207349177093	1	RBM14
ENSG00000162772	23.0256984772268	1.20108432417901	0.405838881002293	2.9595102401542	0.00308128461304804	1	ATF3
ENSG00000151012	12.8745174951736	1.47980030944586	0.500483802168809	2.95673966476689	0.00310910501981366	1	SLC7A11
ENSG00000089154	69.3819106889561	-0.449921320583498	0.152369479936614	-2.95283097881981	0.00314874316596297	1	GCN1
ENSG00000106105	263.346613994147	0.69720150862667	0.242082116052795	2.88002071361034	0.00397649044743541	1	GARS1
ENSG00000136868	33.7233866451408	0.662198315255811	0.231178854796713	2.86444154175828	0.00417745254064537	1	SLC31A1
