gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000204389	4588.98340542815	5.73350260883627	0.279864984588862	20.4866736625131	2.83085901572711e-93	3.07459597698121e-89	HSPA1A
ENSG00000178381	45.7256832164123	4.19735641072723	0.265260511907713	15.8235252602828	2.14158347630604e-56	1.16298690680799e-52	ZFAND2A
ENSG00000132002	332.051883043151	4.75171354163729	0.30557287458132	15.5501811086728	1.58656535528331e-54	5.743895441244e-51	DNAJB1
ENSG00000204388	316.630495959483	4.92371613348742	0.338631396957905	14.5400461319288	6.7547117522584e-48	1.83407310853196e-44	HSPA1B
ENSG00000087086	6036.5353396753	1.09510244822218	0.0836420500158229	13.0927260632064	3.62364947962549e-39	7.87129139964249e-36	FTL
ENSG00000150991	662.433379077965	3.22938426719035	0.261071657312733	12.3697237012669	3.81130177148861e-35	6.8990914233563e-32	UBC
ENSG00000161011	209.401556043732	1.45856149215155	0.13247576890013	11.0100247332863	3.41909846253079e-28	5.30497548593527e-25	SQSTM1
ENSG00000112110	157.494819207098	2.27511939227198	0.208586176920296	10.9073354038285	1.06327317264477e-27	1.44352624101186e-24	MRPL18
ENSG00000173457	326.903536508192	-0.948843458087854	0.0893291682543294	-10.6218772281233	2.3577136321768e-26	2.84523641767469e-23	PPP1R14B
ENSG00000103257	71.9075215585487	2.00329722393251	0.189643852734088	10.5634703949063	4.40084520590298e-26	4.77975797813122e-23	SLC7A5
ENSG00000110172	87.8834379388226	1.82321289254791	0.1827042996681	9.97903659552598	1.88286005716088e-23	1.85906755280221e-20	CHORDC1
ENSG00000137193	182.221207262469	-1.96781827170533	0.200646279693609	-9.80739974202477	1.04629918422888e-22	9.4698795332582e-20	PIM1
ENSG00000163191	282.645114078789	-1.05017575749227	0.109092806904711	-9.62644364270106	6.18324852098909e-22	5.16586632203558e-19	S100A11
ENSG00000149257	155.756212665724	3.92216835538988	0.414860714904708	9.45418116123814	3.25560038942239e-21	2.5256482735369e-18	SERPINH1
ENSG00000162783	56.0035850472926	2.11858689596295	0.234462631793448	9.03592559614932	1.62620291879599e-19	1.17747932673621e-16	IER5
ENSG00000151929	75.3021823252166	3.04044061395184	0.348738741267724	8.7183907440261	2.82183659100895e-18	1.91549795093426e-15	BAG3
ENSG00000274536	39.5158207550984	-4.05529956752807	0.468438121963012	-8.65706563448369	4.84063997267989e-18	3.09259945548684e-15	MIR223HG
ENSG00000104221	19.7258684819154	2.23340497822907	0.258518846964917	8.63923464169003	5.6590842974218e-18	3.4146285863499e-15	BRF2
ENSG00000101255	99.4995235472503	1.38930163847952	0.162433584727684	8.55304425380166	1.1988390803448e-17	6.8529427640131e-15	TRIB3
ENSG00000114737	49.5832211819126	-1.89427686377077	0.223459078854212	-8.47706378046347	2.30948353621788e-17	1.25416503434312e-14	CISH
ENSG00000080824	1605.62966145288	2.72760522038116	0.327270220397752	8.33441312523373	7.78835347237422e-17	4.02806224111697e-14	HSP90AA1
ENSG00000106211	1747.29118075059	3.16468437288032	0.381593749124592	8.29333389275996	1.10117674338045e-16	5.43630936811595e-14	HSPB1
ENSG00000255717	245.764493409386	2.30881563257766	0.279005496556279	8.27516181965947	1.28281283213969e-16	6.05766529124745e-14	SNHG1
ENSG00000249992	66.5741234206085	-2.17060115498937	0.265102835731461	-8.18777041369752	2.66109834630437e-16	1.20425788080049e-13	TMEM158
ENSG00000152804	59.7324888195162	-2.05099464928053	0.250876185017279	-8.17532620379759	2.95066474776585e-16	1.28188679301939e-13	HHEX
ENSG00000109971	968.77266830836	1.64969928976931	0.202012240390011	8.16633332012134	3.17904129381344e-16	1.32798336508107e-13	HSPA8
ENSG00000261455	36.8041591330501	-2.42742879127444	0.305785247510269	-7.9383450020522	2.04896755911625e-15	8.24216172576354e-13	LINC01003
ENSG00000149196	60.7712270662649	1.55045437088689	0.197598579229739	7.84648541973699	4.27858469184445e-15	1.65963244064723e-12	HIKESHI
ENSG00000130766	80.7558759287906	2.2372756747509	0.288232338613362	7.76205642126788	8.35632129701234e-15	3.12958640023624e-12	SESN2
ENSG00000134107	51.5643147882016	-2.08018723222098	0.272440988844959	-7.63536808848088	2.2517615432955e-14	8.1521273739108e-12	BHLHE40
ENSG00000175602	106.780064443886	-1.62215010266328	0.212629311786075	-7.62900509359367	2.36572292206143e-14	8.28842472790618e-12	CCDC85B
ENSG00000110619	84.1894199202752	1.5536646013703	0.204359498425737	7.60260527814368	2.90227698119567e-14	9.85050946648942e-12	CARS1
ENSG00000182199	146.755442316048	0.84282741365196	0.111785719222173	7.53966982112313	4.7116286949882e-14	1.5506969471596e-11	SHMT2
ENSG00000233016	76.4694189044208	1.26075263368298	0.169945812225746	7.41855663973801	1.18403541847026e-13	3.78229667058984e-11	SNHG7
ENSG00000120694	173.932776111442	2.75031394530122	0.371268065002705	7.40789258370818	1.28322170583437e-13	3.9820202705906e-11	HSPH1
