baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
99.4995235472503	1.58678033340365	0.160932767827049	9.85989587346765	6.21137722852912e-23	6.14677890535241e-19	ENSG00000101255
103.933951749743	1.34700902250205	0.169628031853213	7.94095768126156	2.00626122772508e-15	9.92698055478369e-12	ENSG00000140105
269.370501598341	-1.22504135683906	0.166319004016244	-7.36561263149106	1.76335171886073e-13	5.81670953661525e-10	ENSG00000188229
52.9680947166413	1.42986512426587	0.205693340448424	6.95144101966878	3.61573577171981e-12	8.94533029923482e-09	ENSG00000169136
4588.98340542815	-1.93394539796361	0.284033814452985	-6.80885619794303	9.83777523359391e-12	1.94709247423291e-08	ENSG00000204389
80.7558759287906	1.92426994773721	0.288864185135988	6.6615040796121	2.71039274231977e-11	4.47034109633275e-08	ENSG00000130766
95.9939967510825	-0.956606236907515	0.147285653321001	-6.49490439386276	8.30861581226015e-11	1.17460088683038e-07	ENSG00000168268
127.504352471966	0.94202509066043	0.146334293180543	6.43748686781292	1.21467828751626e-10	1.50255704165761e-07	ENSG00000269893
59.3313241661318	0.845988002429001	0.135708918723746	6.23384233243451	4.55131174885978e-10	5.00442011852404e-07	ENSG00000178104
66.3963642240628	1.64274298287651	0.267111914738813	6.15001762269875	7.74743382364839e-10	7.66686051188245e-07	ENSG00000175197
55.7276051640515	1.67322078631032	0.274249202629176	6.10109626671459	1.05343435115073e-09	9.47707848998879e-07	ENSG00000092621
968.77266830836	-1.23855269369025	0.2044564791118	-6.05778158300861	1.38011614642487e-09	1.13813578208505e-06	ENSG00000109971
71.9075215585487	1.14629802531677	0.193659383141032	5.91914528862246	3.23618991629116e-09	2.46348733935518e-06	ENSG00000103257
127.550544727919	-1.00328666038774	0.175137028138281	-5.72858104909478	1.01274164179469e-08	7.15863663371449e-06	ENSG00000266976
23.4167052336163	1.63689826428601	0.28690868510062	5.70529352818979	1.16142766342035e-08	7.66232543813854e-06	ENSG00000135842
84.1894199202752	1.16853299613642	0.205597713546756	5.68358945232471	1.31896685522687e-08	8.15780999957821e-06	ENSG00000110619
47.0859836438045	1.23517529423123	0.219249391833219	5.63365436913421	1.76430445045478e-08	1.02703275539415e-05	ENSG00000135269
40.2969617541299	1.19505082107703	0.216344367138927	5.52383608078697	3.31676925655589e-08	1.69470062452652e-05	ENSG00000106070
34.4558862721746	1.17043847275658	0.211903698301864	5.52344523543546	3.32415937085459e-08	1.69470062452652e-05	ENSG00000204334
119.628862358952	0.742030084589155	0.134469746586433	5.51819352252739	3.42502147236565e-08	1.69470062452652e-05	ENSG00000166986
16.3669544221267	1.93495514286259	0.352900861928925	5.48299919780955	4.1817491528009e-08	1.97059950552941e-05	ENSG00000106948
8.18282763555103	3.94185509855411	0.722264438149294	5.45763419926168	4.82520438930225e-08	2.17046466529705e-05	ENSG00000139269
198.773173841161	-1.01340348653793	0.186806839923058	-5.42487355899461	5.79955791481095e-08	2.39869253007384e-05	ENSG00000086061
86.3556012742754	0.782209638921079	0.144204024423283	5.4243259995647	5.81736264367139e-08	2.39869253007384e-05	ENSG00000185262
24.2367042507875	1.34097920546992	0.251857438244613	5.3243581560117	1.0131012008584e-07	4.01025979347788e-05	ENSG00000172432
182.221207262469	0.9168230877962	0.177427708060065	5.16730502704698	2.37493502872564e-07	9.03936809394961e-05	ENSG00000137193
17.3214831931042	1.39156181697095	0.269873733878237	5.15634403160851	2.51818047063125e-07	9.22959775458031e-05	ENSG00000285774
316.630495959483	-1.90193582866664	0.369566240502502	-5.14640034782551	2.65532417849797e-07	9.38467431086282e-05	ENSG00000204388
113.696668826715	0.839129570474405	0.163977643114631	5.11734133102401	3.09872546796071e-07	0.000105741335279101	ENSG00000187840
117.821113061373	0.735905869829873	0.145040374415798	5.0738001249238	3.89948654173901e-07	0.000128631062723497	ENSG00000031698
223.420636777158	0.811897780820715	0.160708333186782	5.05199552954787	4.37217936621365e-07	0.000139571248413065	ENSG00000147689
43.7774076945311	1.40322630786835	0.280370842836008	5.0048938529928	5.58928217173852e-07	0.000172848551161014	ENSG00000100889
82.0396664562423	-0.793803180613125	0.159682507747468	-4.97113423261424	6.65623429677738e-07	0.000194817450418377	ENSG00000076604
47.868930814614	1.27498590601583	0.256533580879081	4.97005460901745	6.69340472334764e-07	0.000194817450418377	ENSG00000153879
84.9016646729065	1.02609719930761	0.210472365136656	4.87521104559921	1.08692189024749e-06	0.000307319400739691	ENSG00000253276
13.0689863297346	1.4708615720608	0.307211656161404	4.78777918272747	1.68637050570052e-06	0.00046356451456701	ENSG00000116990
28.0381197477075	-1.02691249721626	0.216941676434183	-4.73358791217698	2.20585355886315e-06	0.000589976400500262	ENSG00000141580
21.8023712319865	-1.25087934743604	0.265321510925074	-4.71457946652989	2.4221046394545e-06	0.000630767039790571	ENSG00000100285
131.487791473495	-0.777759912330395	0.165533715174315	-4.69849849930194	2.6208111493214e-06	0.000665014029068835	ENSG00000188486
28.3363680225081	-1.22346252222023	0.263030709412418	-4.65140562846563	3.29680137080666e-06	0.000815628659137568	ENSG00000183741
37.0771779313087	1.99358067971193	0.430168154118228	4.63442181999371	3.57936472173118e-06	0.000863936421615896	ENSG00000116761
131.945447962858	1.1851985941403	0.256188121044335	4.6262823947844	3.72287617895175e-06	0.00087718053968825	ENSG00000090861
81.5324576854214	1.14709099311571	0.249414239940435	4.5991399424093	4.2423873874104e-06	0.000976341060135193	ENSG00000115310
978.195936841605	-0.494923396278205	0.108346502935578	-4.56796835032583	4.92474370684403e-06	0.00110761963006656	ENSG00000167553
27.4923057823039	1.29796427958831	0.287241348869112	4.51872366112498	6.221353036314e-06	0.0013681446588303	ENSG00000070526
38.9698519184067	-0.836058966155318	0.185309296946038	-4.51169466364539	6.43117225889309e-06	0.00138354088421752	ENSG00000103415
102.731701133203	-1.44213142124394	0.324062544460041	-4.45016385231081	8.58047992367203e-06	0.00180664743243954	ENSG00000172889
146.755442316048	0.497634406350531	0.112869208445405	4.4089474286624	1.03874234097758e-05	0.00214154045964879	ENSG00000182199
74.7859037378431	-0.762225235687371	0.173584978375848	-4.39107832267026	1.12789899791016e-05	0.0022778956088406	ENSG00000130254
8.40381260278064	-2.83068945942793	0.646109294103898	-4.38113100254016	1.18064855780841e-05	0.0023367396256144	ENSG00000120738
28.3463737651611	1.04252034446188	0.238296939155164	4.37487929202086	1.21499691772999e-05	0.00235757048977568	ENSG00000135365
348.631814500912	-0.353850907186467	0.0812194571360879	-4.35672583471678	1.32022467315864e-05	0.00251248910876498	ENSG00000185651
48.0803256470015	1.2003831087492	0.276328166765325	4.34404904429681	1.39880265229019e-05	0.00261180208435164	ENSG00000198380
25.5475546477361	1.06567839471708	0.246470292481305	4.32376001175847	1.53392157994979e-05	0.00281105332503391	ENSG00000269609
26.3004643118381	1.2364052075067	0.286615804420677	4.3138068049171	1.60467187483581e-05	0.00288724234061367	ENSG00000146733
146.763521666019	0.990118202963861	0.230088118575259	4.30321308677226	1.68338803390732e-05	0.00297478713991907	ENSG00000131711
