baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
4588.98340542815	5.17346014054424	0.279966615784255	18.4788465798042	3.05645640838907e-76	3.02466926174183e-72	ENSG00000204389
45.7256832164123	4.8534648716638	0.268388268586495	18.0837444841582	4.28005064969879e-73	2.11776906147096e-69	ENSG00000178381
332.051883043151	4.93808631209537	0.306286123572791	16.1224617507747	1.77399370012893e-58	5.85181388549197e-55	ENSG00000132002
316.630495959483	4.84621824889903	0.339576389662891	14.2713639594026	3.30059343768411e-46	8.1656681648305e-43	ENSG00000204388
6036.5353396753	1.1778061647637	0.0841425843813335	13.9977417311773	1.60902722856413e-44	3.18458669077412e-41	ENSG00000087086
173.932776111442	4.31167794660643	0.371623257652532	11.6022823055866	4.01232873975046e-31	6.61766753476176e-28	ENSG00000120694
87.8834379388226	2.13747858830433	0.189126666383758	11.3018361142535	1.28502743189175e-29	1.8166616380001e-26	ENSG00000110172
662.433379077965	2.94608687188064	0.261964320063729	11.2461379136057	2.41956176903829e-29	2.99299790830036e-26	ENSG00000150991
1433.69706025775	-1.36959955124993	0.124254938437033	-11.0224959142689	2.97688363653099e-28	3.27324894079008e-25	ENSG00000187837
75.3021823252166	3.71765368206413	0.351525342366527	10.5757771460694	3.85964226917199e-26	3.8195019895726e-23	ENSG00000151929
56.0035850472926	2.54125641008208	0.24081941667094	10.5525395136826	4.94423591557195e-26	4.44801442004545e-23	ENSG00000162783
198.773173841161	1.87140005039894	0.180278136655162	10.3806267644011	3.03774251838736e-25	2.50512499683011e-22	ENSG00000086061
209.401556043732	1.43202794737589	0.138970240968997	10.3045654766862	6.71946508620673e-25	5.11506357639245e-22	ENSG00000161011
71.9075215585487	2.03671265298532	0.199553708518775	10.2063382740577	1.85742641787428e-24	1.31293513080599e-21	ENSG00000103257
245.764493409386	2.82830259512182	0.280666379469143	10.0770979426582	6.97559716293076e-24	4.60203396829085e-21	ENSG00000255717
23.0256984772268	3.8836677710732	0.387237628915875	10.0291590513713	1.13478956960117e-23	7.01867348798322e-21	ENSG00000162772
968.77266830836	1.97209673225274	0.202823555048334	9.72321351818718	2.4008255162665e-22	1.39756290052784e-19	ENSG00000109971
326.903536508192	-0.975931485706228	0.102789219250919	-9.49449264055482	2.21286327261645e-21	1.21658305254514e-18	ENSG00000173457
58.5184974389135	2.87407209322792	0.307965480636554	9.33244884227713	1.03452552395745e-20	5.38824451846469e-18	ENSG00000164070
157.494819207098	1.98993638186052	0.214390640704327	9.28182487501821	1.6660031962205e-20	8.24338381489906e-18	ENSG00000112110
